mavpackettype,TimeUS,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
IMU,66449046,-0.009062296710908413,-0.02915230579674244,0.056589361280202866,-0.5521866679191589,-0.10564852505922318,-9.670343399047852,0,0,55.639617919921875,1,1,998,998
IMU,66489071,0.19076594710350037,-0.1635945439338684,0.07721889019012451,-0.5816949009895325,0.021417906507849693,-9.630128860473633,0,0,55.6389274597168,1,1,998,998
IMU,66529606,0.06486466526985168,-0.18739181756973267,0.11776827275753021,-0.754033088684082,-0.2899894714355469,-9.807506561279297,0,0,55.638004302978516,1,1,998,998
IMU,66568855,0.020898133516311646,-0.004800443537533283,0.019346730783581734,-0.9564961194992065,-0.33107292652130127,-10.077930450439453,0,0,55.637420654296875,1,1,998,998
IMU,66608845,0.021646153181791306,0.021716831251978874,-0.0379486083984375,-0.6879361271858215,-0.03649045526981354,-10.092904090881348,0,0,55.63667678833008,1,1,998,998
IMU,66649120,0.05381910502910614,0.004608634393662214,-0.030011190101504326,-0.6321987509727478,-0.14262713491916656,-9.869837760925293,0,0,55.63461685180664,1,1,998,998
IMU,66689160,0.02583078294992447,-0.013832923024892807,-0.07026037573814392,-0.6919056177139282,-0.3020022511482239,-9.907323837280273,0,0,55.632625579833984,1,1,998,998
IMU,66729680,-0.12138141691684723,-0.03961993008852005,-0.10225053131580353,-0.5527252554893494,-0.32544511556625366,-10.026050567626953,0,0,55.63217544555664,1,1,998,998
IMU,66768795,-0.14912830293178558,-0.0590243898332119,-0.07062463462352753,-0.7034281492233276,-0.15841494500637054,-10.047718048095703,0,0,55.6340217590332,1,1,998,998
IMU,66808804,-0.055824603885412216,-0.06802915781736374,-0.03431997820734978,-0.5338557958602905,-0.12573093175888062,-9.973421096801758,0,0,55.63624572753906,1,1,998,998
IMU,66849286,0.06141272559762001,-0.0015445579774677753,-0.03485991433262825,-0.6043750047683716,-0.1554267555475235,-9.69059944152832,0,0,55.63786697387695,1,1,998,998
IMU,66888868,0.03632505610585213,-0.06780988723039627,-0.04172509163618088,-0.5097436904907227,-0.3474891185760498,-9.643560409545898,0,0,55.63869857788086,1,1,998,998
IMU,66929604,-0.09431300312280655,-0.04634087532758713,-0.07356032729148865,-0.5122364163398743,-0.4590609669685364,-9.681950569152832,0,0,55.63869094848633,1,1,998,998
IMU,66969488,-0.2138098180294037,-0.05949482321739197,-0.06676855683326721,-0.45434796810150146,-0.3246172070503235,-9.774744987487793,0,0,55.638641357421875,1,1,998,998
IMU,67009502,-0.1644067019224167,0.0369393564760685,-0.019750766456127167,-0.5449138283729553,-0.2688347399234772,-9.789161682128906,0,0,55.638938903808594,1,1,998,998
IMU,67049571,-0.103266641497612,-0.011743995361030102,0.04362917318940163,-0.38654324412345886,-0.28054988384246826,-9.740878105163574,0,0,55.63933181762695,1,1,998,998
IMU,67089466,-0.03820348531007767,-0.11739128828048706,0.07521925866603851,-0.31124016642570496,-0.29467931389808655,-9.697656631469727,0,0,55.64018249511719,1,1,998,998
IMU,67130303,0.06720173358917236,-0.1595308631658554,0.07132311165332794,-0.40759849548339844,-0.18671230971813202,-9.697750091552734,0,0,55.64113235473633,1,1,998,998
IMU,67170456,0.11088082939386368,-0.1187501847743988,0.07456525415182114,-0.43491876125335693,-0.3546461760997772,-9.782328605651855,0,0,55.6428108215332,1,1,998,998
IMU,67210362,0.11052289605140686,-0.05514109879732132,0.024765077978372574,-0.3641440272331238,-0.32841622829437256,-9.636503219604492,0,0,55.644813537597656,1,1,998,998
IMU,67250846,0.12118122726678848,-0.12445207685232162,0.006261059548705816,-0.40540939569473267,-0.3806123733520508,-9.6002836227417,0,0,55.64699935913086,1,1,998,998
IMU,67290754,0.022781312465667725,-0.05543069168925285,-0.023144181817770004,-0.43535441160202026,-0.4395959973335266,-9.778339385986328,0,0,55.64942169189453,1,1,998,998
IMU,67331567,0.05660325661301613,-0.034752923995256424,-0.028014373034238815,-0.36070695519447327,-0.28280436992645264,-9.627080917358398,0,0,55.65076446533203,1,1,998,998
IMU,67370791,0.04780153930187225,-0.011481191031634808,0.04006441682577133,-0.3611553907394409,-0.32741010189056396,-9.600822448730469,0,0,55.65304946899414,1,1,998,998
IMU,67410827,0.06072157621383667,-0.01712806150317192,0.043657828122377396,-0.39617931842803955,-0.2798053026199341,-9.727363586425781,0,0,55.65520095825195,1,1,998,998
IMU,67451605,0.012323256582021713,-0.04559680074453354,0.01434938795864582,-0.266728937625885,-0.41785961389541626,-9.627326965332031,0,0,55.6568717956543,1,1,998,998
IMU,67491584,0.009464230388402939,-0.06515631824731827,-0.00713454931974411,-0.40067702531814575,-0.40668439865112305,-9.576169967651367,0,0,55.65807342529297,1,1,998,998
IMU,67532251,0.09928975999355316,-0.07926736772060394,-0.01432056911289692,-0.34498733282089233,-0.3271365761756897,-9.535264015197754,0,0,55.658504486083984,1,1,998,998
IMU,67572079,-0.0069066425785422325,0.025438280776143074,-0.013105395250022411,-0.4158644676208496,-0.44877859950065613,-9.526019096374512,0,0,55.65842819213867,1,1,998,998
IMU,67612110,0.07455660402774811,0.03618413582444191,-0.01941743679344654,-0.24589580297470093,-0.21860980987548828,-9.496997833251953,0,0,55.65840148925781,1,1,998,998
IMU,67652770,0.028552426025271416,-0.025441549718379974,0.0015873507363721728,-0.13959604501724243,-0.4798048138618469,-9.756479263305664,0,0,55.659671783447266,1,1,998,998
IMU,67692655,-0.010563491843640804,-0.08188220858573914,0.005261856131255627,-0.23574264347553253,-0.4769802689552307,-9.81743049621582,0,0,55.660125732421875,1,1,998,998
IMU,67733394,-0.04331028461456299,-0.03888637199997902,0.02390027604997158,-0.3276084065437317,-0.36714452505111694,-9.987948417663574,0,0,55.66032028198242,1,1,998,998
IMU,67772866,0.05220960080623627,-0.015554053708910942,0.022795015946030617,-0.20669156312942505,-0.29733264446258545,-9.856926918029785,0,0,55.660518646240234,1,1,998,998
IMU,67813237,0.044337332248687744,-0.04404202103614807,0.018517231568694115,-0.2215506136417389,-0.441275954246521,-9.707862854003906,0,0,55.66075897216797,1,1,998,998
IMU,67853727,-0.05250944942235947,-0.05625838041305542,0.012560232542455196,-0.2500874996185303,-0.46344760060310364,-9.641195297241211,0,0,55.66135025024414,1,1,998,998
IMU,67893666,-0.10831789672374725,-0.004726150073111057,0.005706336349248886,-0.3952922821044922,-0.30942127108573914,-9.781208038330078,0,0,55.662479400634766,1,1,998,998
IMU,67934288,-0.07147472351789474,0.08841466903686523,0.012629201635718346,-0.3850380778312683,-0.26556384563446045,-9.918557167053223,0,0,55.66448211669922,1,1,998,998
IMU,67974126,0.03701372817158699,0.045210160315036774,0.014948729425668716,-0.11210202425718307,-0.2345658242702484,-9.728652000427246,0,0,55.66646957397461,1,1,998,998
IMU,68013758,0.019612757489085197,-0.03437262773513794,0.03966960310935974,-0.1788647621870041,-0.3217714726924896,-9.630765914916992,0,0,55.66776657104492,1,1,998,998
IMU,68054534,-0.0413530059158802,-0.11551961302757263,0.017728567123413086,-0.1980556696653366,-0.41902241110801697,-9.672783851623535,0,0,55.66900634765625,1,1,998,998
IMU,68094524,-0.029512882232666016,-0.0343419685959816,-0.0209310632199049,-0.3512294292449951,-0.18883758783340454,-9.73568344116211,0,0,55.670265197753906,1,1,998,998
IMU,68135427,-0.013274970464408398,-0.026112820953130722,0.017804216593503952,-0.18265828490257263,-0.27189549803733826,-9.726801872253418,0,0,55.67213821411133,1,1,998,998
IMU,68175825,-0.02767680212855339,-0.013806391507387161,-0.009477593936026096,-0.24547329545021057,-0.44400015473365784,-9.788012504577637,0,0,55.67362594604492,1,1,998,998
IMU,68215807,-0.06779255717992783,0.022597022354602814,-0.013614200055599213,-0.3388388752937317,-0.36683958768844604,-9.708564758300781,0,0,55.6752815246582,1,1,998,998
IMU,68256093,-0.11845361441373825,0.10661095380783081,0.007622538600116968,-0.2119859904050827,-0.37014704942703247,-9.647733688354492,0,0,55.67782974243164,1,1,998,998
IMU,68296291,0.0016619230154901743,0.048850417137145996,-0.006004932336509228,-0.12078285962343216,-0.11934949457645416,-9.662796974182129,0,0,55.678466796875,1,1,998,998
IMU,68336773,-0.002356843324378133,-0.02070479281246662,0.02225619927048683,-0.17178478837013245,-0.4265996217727661,-9.66678237915039,0,0,55.67703628540039,1,1,998,998
IMU,68376065,0.011394117027521133,-0.04165861755609512,-0.0024423766881227493,-0.30020150542259216,-0.3852201998233795,-9.849953651428223,0,0,55.67613983154297,1,1,998,998
IMU,68415833,-0.04550366848707199,0.06884010136127472,-0.011508382856845856,-0.32214459776878357,-0.30938950181007385,-9.89255428314209,0,0,55.676361083984375,1,1,998,998
IMU,68456699,-0.010768081061542034,0.07853582501411438,-0.04342186078429222,-0.18107803165912628,-0.2572547197341919,-9.827241897583008,0,0,55.676578521728516,1,1,998,998
IMU,68496571,0.03700970858335495,0.015007300302386284,-0.029434684664011,-0.11253514885902405,-0.3315547704696655,-9.798876762390137,0,0,55.676753997802734,1,1,998,998
IMU,68537173,0.02052677609026432,-0.01432992983609438,-0.006130515597760677,-0.2671946883201599,-0.18122875690460205,-9.768844604492188,0,0,55.677738189697266,1,1,998,998
IMU,68576689,-0.014582563191652298,-0.014787307009100914,0.004115239717066288,-0.20757903158664703,-0.4230876863002777,-9.854772567749023,0,0,55.67635726928711,1,1,998,998
IMU,68616719,-0.054260313510894775,0.039572086185216904,-0.005123383365571499,-0.26720669865608215,-0.2933688461780548,-9.771177291870117,0,0,55.675594329833984,1,1,998,998
IMU,68656589,0.0165398046374321,0.0725230872631073,-0.017718147486448288,-0.2687242031097412,-0.16030216217041016,-9.834714889526367,0,0,55.674476623535156,1,1,998,998
IMU,68696444,0.020608549937605858,0.10449260473251343,-0.006521484814584255,-0.1299629509449005,-0.3807605504989624,-9.711832046508789,0,0,55.674522399902344,1,1,998,998
IMU,68737202,0.0016424907371401787,0.05526302009820938,-0.0026988647878170013,-0.20820283889770508,-0.3145637512207031,-9.82554817199707,0,0,55.67587661743164,1,1,998,998
IMU,68776398,-0.001457265461795032,0.02313998155295849,-0.0043265316635370255,-0.24069230258464813,-0.26448506116867065,-9.809988021850586,0,0,55.67718505859375,1,1,998,998
IMU,68816717,0.03400300443172455,0.07250098884105682,0.03876485675573349,-0.29506710171699524,-0.28118738532066345,-10.010948181152344,0,0,55.67747497558594,1,1,998,998
IMU,68856753,0.06689544767141342,0.12629953026771545,0.05033918470144272,-0.2601352035999298,-0.41389280557632446,-9.903563499450684,0,0,55.677581787109375,1,1,998,998
IMU,68896682,0.01638426072895527,0.1574299931526184,0.033476345241069794,-0.1581064909696579,-0.2903393507003784,-9.760797500610352,0,0,55.67759704589844,1,1,998,998
IMU,68937241,0.038318730890750885,0.04621858522295952,-7.58357928134501e-05,-0.22932179272174835,-0.3193645477294922,-9.809209823608398,0,0,55.678890228271484,1,1,998,998
IMU,68976528,-0.031767118722200394,0.09575655311346054,-0.005956551991403103,-0.3713441491127014,-0.44372323155403137,-9.76218032836914,0,0,55.680301666259766,1,1,998,998
IMU,69016428,-0.10150257498025894,0.17984890937805176,-0.048369914293289185,-0.34421515464782715,-0.2653346061706543,-9.901847839355469,0,0,55.682186126708984,1,1,998,998
